@relation material_training_weka-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Remove-R2-289-weka.filters.unsupervised.attribute.NumericToNominal-R2-4-weka.filters.supervised.instance.SMOTE-C6-K5-P500.0-S1-weka.filters.supervised.instance.SMOTE-C6-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C6-K5-P40.0-S1-weka.filters.supervised.instance.SMOTE-C5-K5-P849.0-S1-weka.filters.supervised.instance.SMOTE-C4-K5-P890.0-S1-weka.filters.supervised.instance.SMOTE-C2-K5-P391.0-S1-weka.filters.supervised.instance.SMOTE-C3-K1-P500.0-S1-weka.filters.supervised.instance.SMOTE-C3-K5-P500.0-S1-weka.filters.supervised.instance.SMOTE-C3-K5-P500.0-S1-weka.filters.supervised.instance.SMOTE-C3-K5-P500.0-S1-weka.filters.supervised.instance.SMOTE-C3-K5-P500.0-S1

@attribute id numeric
@attribute num_room {0,1,2,3,4,5}
@attribute max_floor {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,47,48,57,99,117}
@attribute state {0,1,2,3}
@attribute material {0,1,2,3,4,5}

@data
27935.299878,0,3,1,3
27933.406425,0,3,1,3
27942.661281,0,3,1,3
27929.866905,0,3,1,3
27934.480251,0,3,1,3
27929.841097,0,3,1,3
27931.311698,0,3,1,3
27934.057745,0,3,1,3
27946.82177,0,3,1,3
27933.423184,0,3,1,3
27935.477811,0,3,1,3
27933.461427,0,3,1,3
27942.679902,0,3,1,3
27930.102432,0,3,1,3
27934.348821,0,3,1,3
27920.820882,0,3,1,3
27932.066264,0,3,1,3
27943.445057,0,3,0,3
27939.457809,0,3,0,3
27944.995443,0,3,0,3
27959.179691,0,3,0,3
27939.435148,0,3,0,3
27932.359231,0,3,0,3
27964.078178,0,3,0,3
27944.497088,0,3,0,3
27966.253528,0,17,0,3
27968.707439,0,17,0,3
27966.434152,0,17,0,3
27968.473963,0,17,0,3
27969.32367,0,17,0,3
27969.046128,0,17,0,3
27950.385073,0,17,0,3
27951.177935,0,17,0,3
27967.741012,0,17,0,3
27954.397263,0,17,0,3
27974.292659,0,17,0,3
27977.502168,0,17,0,3
27979.683326,0,17,0,3
27966.204793,0,17,0,3
27970.987819,0,17,0,3
27973.891062,0,17,0,3
27976.382669,0,17,0,3
27973.236937,0,17,0,3
27971.472032,0,17,0,3
27970.903962,0,17,0,3
27972.477532,0,17,0,3
27972.497374,0,17,0,3
27967.110245,0,17,0,3
27974.931855,0,17,0,3
27972.711192,0,17,0,3
27966.784849,0,17,0,3
27969.066124,0,17,0,3
27982.259772,1,17,0,3
27972.513027,1,17,0,3
27973.324799,1,17,0,3
27967.600799,1,17,0,3
27986.771883,1,17,0,3
27972.446516,1,17,0,3
27968.277557,1,17,0,3
27974.593702,1,17,0,3
27973.508425,1,17,0,3
27994.647616,1,17,0,3
27974.926565,1,17,0,3
27994.210075,1,17,0,3
27977.9964,1,17,0,3
27988.177397,1,17,0,3
27992.308848,1,17,0,3
27978.400236,1,17,0,3
27983.063302,1,17,0,3
27982.018534,1,17,0,3
28021.656821,2,3,0,3
28006.026021,2,3,0,3
28019.458814,2,3,0,3
27986.174205,2,3,0,3
28005.449142,2,3,0,3
28017.004359,2,3,0,3
28005.984926,2,3,0,3
28004.4198,2,3,0,3
28007.582224,2,3,0,3
28010.502842,2,3,0,3
28011.429147,2,3,0,3
28003.486509,2,3,0,3
27992.463884,2,3,0,3
28004.215588,2,3,0,3
28022.639072,2,3,0,3
28013.379661,2,3,0,3
28003.658871,2,3,0,3
28001.000215,2,3,0,3
28033.504284,2,3,0,3
28027.737906,2,3,0,3
28028.985954,2,3,0,3
28013.788647,2,3,0,3
28008.110867,2,3,0,3
28020.99411,2,3,0,3
28039.338106,2,3,0,3
28007.036702,2,3,0,3
28012.681133,2,3,0,3
28015.601818,2,3,0,3
28020.966433,2,3,0,3
28027.216313,2,3,0,3
28015.672482,2,3,0,3
28017.496659,2,3,0,3
28019.432929,2,3,0,3
28016.077539,2,3,0,3
28015.794956,2,3,0,3
28010.483969,2,3,0,3
28016.810361,2,3,0,3
28027.889134,2,3,0,3
28019.72086,2,3,0,3
28020.228757,2,3,0,3
28015.28383,2,3,0,3
28022.742709,2,3,0,3
28006.846644,2,3,0,3
28015.805401,2,3,0,3
28049.007398,1,3,0,3
28028.115855,1,3,0,3
28027.772078,1,3,0,3
28034.592673,1,3,0,3
28060.408894,1,3,0,3
28033.606886,1,3,0,3
28048.940237,1,3,0,3
28042.597448,1,3,0,3
28043.499259,1,3,0,3
28047.316275,0,3,0,3
28048.862882,0,3,0,3
28029.12404,0,3,0,3
28029.432233,0,3,0,3
28051.449819,0,3,0,3
28054.966342,0,3,0,3
28046.05259,0,3,0,3
28047.717649,0,3,0,3
28042.97197,0,3,0,3
28056.776101,1,3,0,3
28061.542384,1,3,0,3
28049.783507,1,3,0,3
28045.178138,1,3,0,3
28040.468897,1,3,0,3
28044.801209,1,3,0,3
28044.560997,1,3,0,3
28059.128331,1,3,0,3
28047.538825,1,3,0,3
28072.338651,1,3,0,3
28058.415176,1,3,0,3
28046.494848,1,3,0,3
28063.172413,1,3,0,3
28055.548667,1,3,0,3
28062.276096,1,3,0,3
28053.398183,1,3,0,3
28071.258018,1,3,0,3
28071.581239,0,3,0,3
28077.544699,0,3,0,3
28066.060901,0,3,0,3
28063.56269,0,3,0,3
28065.48203,0,3,0,3
28071.347754,0,3,0,3
28075.677503,0,3,0,3
28077.363507,0,3,0,3
28069.775176,0,3,0,3
28081.292178,0,3,0,3
28069.505031,0,3,0,3
28064.551452,0,3,0,3
28083.462026,0,3,0,3
28069.476595,0,3,0,3
28079.856975,0,3,0,3
28079.800112,0,3,0,3
28083.445649,0,3,0,3
28071.540374,0,3,0,3
28074.374823,0,3,0,3
28067.319581,0,3,0,3
28075.013277,0,3,0,3
28085.665449,0,3,0,3
28072.752453,0,3,0,3
28075.150867,0,3,0,3
28092.562176,0,3,0,3
28085.299573,0,3,0,3
28084.250122,0,3,0,3
28088.529718,0,3,0,3
28085.398921,0,3,0,3
28081.797703,0,3,0,3
28085.270125,0,3,0,3
28075.298972,0,3,0,3
28068.896893,0,3,0,3
28085.418191,0,3,0,3
28074.868139,0,3,0,3
28085.968154,0,3,0,3
28091.858992,0,3,0,3
28085.153412,0,3,0,3
28091.574895,0,3,0,3
28088.001565,0,3,0,3
28086.887949,0,3,0,3
28080.788025,0,3,0,3
28087.845423,0,3,0,3
28091.104435,0,3,0,3
28089.575345,0,3,0,3
28108.796878,0,3,0,3
28090.468732,0,3,0,3
28116.83125,0,3,0,3
28084.660776,0,3,0,3
28107.823468,0,3,0,3
28096.950419,0,3,0,3
28117.59135,0,3,0,3
28112.745683,0,3,0,3
28112.979469,0,3,0,3
28171.179594,1,17,0,3
28178.085883,1,17,0,3
28139.005421,1,17,0,3
28198.001976,1,17,0,3
28181.100396,1,17,0,3
28175.822263,1,17,0,3
28129.243279,1,17,0,3
28174.744876,1,17,0,3
28201.383756,1,17,0,3
28194.592728,1,17,0,3
28236.971607,1,17,0,3
28194.484385,1,17,0,3
28147.799808,1,17,0,3
28187.066668,1,17,0,3
28181.125045,1,17,0,3
28218.812148,1,17,0,3
28175.889081,1,17,0,3
28144.067186,1,17,0,3
28240.810317,1,17,0,3
28235.801809,1,17,0,3
28193.43689,1,17,0,3
28190.754185,1,17,0,3
28183.460013,1,17,0,3
28217.687352,1,17,0,3
28190.461366,1,17,0,3
28228.575261,1,17,0,3
28238.724106,1,17,0,3
28204.434142,1,17,0,3
28228.137249,1,17,0,3
28217.42466,1,17,0,3
28262.749176,1,17,0,3
28201.060678,1,17,0,3
28207.042866,1,17,0,3
28216.999923,1,17,0,3
28206.912027,1,17,0,3
28195.279209,1,17,0,3
28268.614024,0,17,0,3
28275.427713,0,17,0,3
28264.420735,0,17,0,3
28275.872978,0,17,0,3
28267.676878,0,17,0,3
28265.630908,0,17,0,3
28267.866528,0,17,0,3
28278.69161,0,17,0,3
28265.648011,0,17,0,3
28271.671287,0,17,0,3
28266.367998,0,17,0,3
28274.614629,0,17,0,3
28265.277767,0,17,0,3
28276.880555,0,17,0,3
28275.244354,0,17,0,3
28269.8122,0,17,0,3
28273.038337,0,17,0,3
28289.111612,0,17,0,3
28283.221153,0,17,0,3
28285.768341,0,17,0,3
28291.157183,0,17,0,3
28287.437776,0,17,0,3
28282.052915,0,17,0,3
28282.102672,0,17,0,3
28287.865504,0,17,0,3
28283.995,0,17,0,3
28281.384231,0,17,0,3
28286.766976,0,17,0,3
28289.807444,0,17,0,3
28289.083365,0,17,0,3
28285.101564,0,17,0,3
28283.309975,0,17,0,3
28283.475608,0,17,0,3
28281.211218,0,17,0,3
28285.20164,0,17,0,3
28278.362905,0,17,0,3
28273.331217,0,17,0,3
28282.965184,0,17,0,3
28281.158615,0,17,0,3
28292.496804,0,17,0,3
28285.318933,0,17,0,3
28285.877831,0,17,0,3
28287.922313,0,17,0,3
28285.454972,0,17,0,3
28287.025182,0,17,0,3
28290.862655,0,17,0,3
28295.482807,0,17,0,3
28293.780749,0,17,0,3
28279.369016,0,17,0,3
28292.816259,0,17,0,3
28289.47957,0,17,0,3
28291.291755,0,17,0,3
28294.49399,0,17,0,3
28289.07003,0,17,0,3
28300.812446,0,17,0,3
28286.232155,0,17,0,3
28288.847559,0,17,0,3
28279.02735,0,17,0,3
28294.74093,0,17,0,3
28298.552435,0,17,0,3
28291.818132,0,17,0,3
28285.995149,0,17,0,3
28294.708821,0,17,0,3
28299.565177,2,1,0,3
28298.506289,2,1,0,3
28293.590228,2,1,0,3
28303.158337,2,1,0,3
28308.638077,2,1,0,3
28307.374719,2,1,0,3
28319.398838,2,1,0,3
28298.409719,2,1,0,3
28293.99029,2,1,0,3
28341.07631,2,1,0,3
28303.969961,2,1,0,3
28322.865519,2,1,0,3
28307.911968,2,1,0,3
28351.003257,2,1,0,3
28299.083129,2,1,0,3
28332.623998,2,1,0,3
28341.838532,2,1,0,3
28347.387977,2,1,0,3
28304.201816,2,1,0,3
28331.982637,2,1,0,3
28349.885069,2,1,0,3
28339.069034,2,1,0,3
28355.111555,2,1,0,3
28351.515449,2,1,0,3
28351.293166,2,1,0,3
28326.7962,2,1,0,3
28343.020922,2,1,0,3
28337.98996,2,12,0,3
28360.269794,2,12,0,3
28348.076147,2,12,0,3
28349.918714,2,12,0,3
28349.008962,2,12,0,3
28344.779081,2,12,0,3
28355.355195,2,12,0,3
28342.318594,2,12,0,3
28350.625627,2,12,0,3
28341.476713,2,12,0,3
28368.695425,2,12,0,3
28337.423682,2,12,0,3
28331.857328,2,12,0,3
28344.488854,2,12,0,3
28337.340693,2,12,0,3
28365.662451,2,12,0,3
28349.861919,2,12,0,3
28360.259261,2,12,0,3
28350.377439,0,12,0,3
28351.433722,0,12,0,3
28368.741438,0,12,0,3
28361.693932,0,12,0,3
28357.607859,0,12,0,3
28360.470157,0,12,0,3
28371.943542,0,12,0,3
28356.494551,0,12,0,3
28364.014634,0,12,0,3
28383.754402,1,12,0,3
28365.218522,1,12,0,3
28365.427276,1,12,0,3
28383.974731,1,12,0,3
28385.25349,1,12,0,3
28381.31251,1,12,0,3
28367.420074,1,12,0,3
28402.854633,1,12,0,3
28388.287285,1,12,0,3
28381.010763,0,4,0,3
28405.813849,0,4,0,3
28389.924794,0,4,0,3
28398.746265,0,4,0,3
28382.168583,0,4,0,3
28390.184326,0,4,0,3
28383.617957,0,4,0,3
28395.061047,0,4,0,3
28383.006816,0,4,0,3
28415.245552,0,4,0,3
28413.332271,0,4,0,3
28397.791224,0,4,0,3
28396.658454,0,4,0,3
28384.593382,0,4,0,3
28386.807022,0,4,0,3
28381.210815,0,4,0,3
28416.187162,0,4,0,3
28388.706068,0,4,0,3
28407.503901,0,4,0,3
28407.5202,0,4,0,3
28407.069895,0,4,0,3
28407.625774,0,4,0,3
28407.08374,0,4,0,3
28420.919577,0,4,0,3
28406.794832,0,4,0,3
28391.673677,0,4,0,3
28407.560218,0,4,0,3
28413.315199,0,4,0,3
28408.11589,0,4,0,3
28412.760141,0,4,0,3
28419.700455,0,4,0,3
28396.141017,0,4,0,3
28388.64971,0,4,0,3
28407.803875,0,4,0,3
28412.638365,0,4,0,3
28415.626198,0,4,0,3
28420.033063,0,4,0,3
28413.098837,0,4,0,3
28411.51144,0,4,0,3
28414.841433,0,4,0,3
28412.188664,0,4,0,3
28416.956352,0,4,0,3
28438.753978,0,4,0,3
28417.79343,0,4,0,3
28434.56395,0,4,0,3
28411.571151,0,4,0,3
28436.911412,0,4,0,3
28427.907148,0,4,0,3
28419.520846,0,4,0,3
28443.465831,0,4,0,3
28424.422801,0,4,0,3
28415.762511,0,4,0,3
28410.212375,0,4,0,3
28455.844013,0,3,0,3
28446.383942,0,3,0,3
28421.316462,0,3,0,3
28441.833406,0,3,0,3
28466.226017,0,3,0,3
28451.143902,0,3,0,3
28468.926408,0,3,0,3
28446.37882,0,3,0,3
28455.755117,0,3,0,3
28469.647371,0,3,0,3
28468.451451,0,3,0,3
28466.239106,0,3,0,3
28470.947751,0,3,0,3
28462.368812,0,3,0,3
28466.870991,0,3,0,3
28467.553645,0,3,0,3
28461.750789,0,3,0,3
28462.323746,0,3,0,3
28474.196862,0,10,0,3
28473.17154,0,10,0,3
28474.113854,0,10,0,3
28473.849823,0,10,0,3
28478.295173,0,10,0,3
28469.450013,0,10,0,3
28491.184756,0,10,0,3
28471.380742,0,10,0,3
28469.116213,0,10,0,3
28480.104849,0,10,0,3
28473.066357,0,10,0,3
28470.28513,0,10,0,3
28465.942762,0,10,0,3
28474.633691,0,10,0,3
28471.722205,0,10,0,3
28473.427232,0,10,0,3
28484.891984,0,10,0,3
28486.067113,0,10,0,3
28476.761187,0,10,0,3
28479.620719,0,10,0,3
28481.039154,0,10,0,3
28474.345974,0,10,0,3
28474.972508,0,10,0,3
28473.620034,0,10,0,3
28474.785605,0,10,0,3
28474.836859,0,10,0,3
28490.047307,0,10,0,3
28501.363531,0,3,0,3
28501.989708,0,3,0,3
28480.689198,0,3,0,3
28493.917005,0,3,0,3
28483.085638,0,3,0,3
28476.31603,0,3,0,3
28494.545035,0,3,0,3
28492.182105,0,3,0,3
28485.7126,0,3,0,3
28476.076403,0,3,0,3
28488.506558,0,3,0,3
28484.163342,0,3,0,3
28507.805105,0,3,0,3
28487.337076,0,3,0,3
28493.896407,0,3,0,3
28478.680737,0,3,0,3
28490.694644,0,3,0,3
28507.833161,0,17,0,3
28535.731404,0,17,0,3
28496.53141,0,17,0,3
28494.161857,0,17,0,3
28523.131222,0,17,0,3
28507.100923,0,17,0,3
28496.702066,0,17,0,3
28496.019588,0,17,0,3
28506.82662,0,17,0,3
28491.047752,1,17,0,3
28513.984761,1,17,0,3
28495.416764,1,17,0,3
28506.022809,1,17,0,3
28524.798603,1,17,0,3
28507.287969,1,17,0,3
28506.377928,1,17,0,3
28506.326529,1,17,0,3
28510.936927,1,17,0,3
28555.002187,1,17,0,3
28546.571256,1,17,0,3
28540.705954,1,17,0,3
28545.662354,1,17,0,3
28538.236729,1,17,0,3
28543.790378,1,17,0,3
28537.401814,1,17,0,3
28548.668685,1,17,0,3
28517.149916,1,17,0,3
28537.588856,1,17,0,3
28561.370471,1,17,0,3
28541.610196,1,17,0,3
28536.967444,1,17,0,3
28537.292057,1,17,0,3
28545.396881,1,17,0,3
28536.145995,1,17,0,3
28544.669819,1,17,0,3
28553.213637,1,17,0,3
28549.786036,1,17,0,3
28539.469196,1,17,0,3
28560.857831,1,17,0,3
28547.174068,1,17,0,3
28545.45485,1,17,0,3
28546.380851,1,17,0,3
28543.64269,1,17,0,3
28557.05786,1,17,0,3
28541.690957,1,17,0,3
28537.243178,1,17,0,3
28544.071328,1,17,0,3
28541.675274,1,17,0,3
28545.229914,1,17,0,3
28544.118694,1,17,0,3
28561.739685,1,17,0,3
28537.764309,1,17,0,3
28567.321837,1,17,0,3
28536.820114,1,17,0,3
28582.272692,0,20,0,3
28551.833894,0,20,0,3
28564.854724,0,20,0,3
28566.426237,0,20,0,3
28567.993335,0,20,0,3
28566.761651,0,20,0,3
28571.936052,0,20,0,3
28565.956983,0,20,0,3
28570.305135,0,20,0,3
28571.27465,0,10,0,3
28575.207924,0,10,0,3
28578.116603,0,10,0,3
28571.724128,0,10,0,3
28565.625825,0,10,0,3
28582.261736,0,10,0,3
28579.363791,0,10,0,3
28578.39032,0,10,0,3
28569.335083,0,10,0,3
28579.196838,0,10,0,3
28577.565621,0,10,0,3
28567.530782,0,10,0,3
28564.981788,0,10,0,3
28570.258311,0,10,0,3
28582.777518,0,10,0,3
28579.828452,0,10,0,3
28570.955286,0,10,0,3
28577.660025,0,10,0,3
28583.969682,0,10,0,3
28583.373372,0,10,0,3
28582.357309,0,10,0,3
28580.547156,0,10,0,3
28577.090658,0,10,0,3
28580.635412,0,10,0,3
28577.961133,0,10,0,3
28585.226123,0,10,0,3
28572.2126,0,10,0,3
28576.685018,0,10,0,3
28577.536487,0,10,0,3
28591.85916,0,10,0,3
28587.050826,0,10,0,3
28581.672273,0,10,0,3
28595.284791,0,10,0,3
28584.304631,0,10,0,3
28578.244122,0,10,0,3
28579.995304,0,10,0,3
28601.6397,0,10,0,3
28583.1123,0,10,0,3
28585.174238,0,10,0,3
28590.90698,0,10,0,3
28592.352419,0,10,0,3
28587.579935,0,10,0,3
28587.358332,0,10,0,3
28587.322092,0,10,0,3
28598.450032,0,10,0,3
28584.860041,0,10,0,3
28589.086529,0,10,0,3
28595.819109,0,10,0,3
28586.264576,0,10,0,3
28597.626299,0,10,0,3
28590.293339,0,10,0,3
28591.825477,0,10,0,3
28592.493974,0,10,0,3
28592.031006,0,10,0,3
28593.09656,0,10,0,3
28586.812092,0,10,0,3
28584.37618,0,10,0,3
28581.748891,0,10,0,3
28597.457435,0,10,0,3
28589.431306,0,10,0,3
28603.896822,0,10,0,3
28596.983887,0,10,0,3
28602.442475,0,10,0,3
28607.132489,1,3,0,3
28640.367276,1,3,0,3
28651.962373,1,3,0,3
28628.652046,1,3,0,3
28604.741937,1,3,0,3
28660.789099,1,3,0,3
28601.17882,1,3,0,3
28602.528926,1,3,0,3
28637.705129,1,3,0,3
28647.290649,1,12,0,3
28657.038425,1,12,0,3
28642.245828,1,12,0,3
28661.389163,1,12,0,3
28651.387016,1,12,0,3
28671.051701,1,12,0,3
28640.092941,1,12,0,3
28648.317572,1,12,0,3
28669.971669,1,12,0,3
28676.480408,1,12,0,3
28649.308317,1,12,0,3
28671.118386,1,12,0,3
28652.953909,1,12,0,3
28654.183332,1,12,0,3
28677.246234,1,12,0,3
28678.711382,1,12,0,3
28658.149016,1,12,0,3
28653.693416,1,12,0,3
28665.466861,1,12,0,3
28648.771637,1,12,0,3
28658.695706,1,12,0,3
28669.251055,1,12,0,3
28660.458004,1,12,0,3
28651.612024,1,12,0,3
28643.554989,1,12,0,3
28661.358665,1,12,0,3
28685.239247,2,12,0,3
28680.383866,2,12,0,3
28693.104169,2,12,0,3
28657.788239,2,12,0,3
28696.494248,2,12,0,3
28661.712464,2,12,0,3
28694.85919,2,12,0,3
28697.193057,2,12,0,3
28679.65238,2,12,0,3
28693.208243,2,12,0,3
28679.449494,2,12,0,3
28666.747926,2,12,0,3
28662.855016,2,12,0,3
28672.16964,2,12,0,3
28703.915521,2,12,0,3
28680.603205,2,12,0,3
28689.640066,2,12,0,3
28699.660474,2,24,0,3
28717.484726,2,24,0,3
28711.701449,2,24,0,3
28702.352779,2,24,0,3
28706.289634,2,24,0,3
28699.1609,2,24,0,3
28717.556306,2,24,0,3
28709.326243,2,24,0,3
28699.380562,2,24,0,3
28679.778616,2,24,0,3
28696.308668,2,24,0,3
28706.345959,2,24,0,3
28710.401928,2,24,0,3
28692.597728,2,24,0,3
28682.128276,2,24,0,3
28685.744671,2,24,0,3
28686.290666,2,24,0,3
28692.17498,2,24,0,3
28708.096937,2,24,0,3
28710.065572,2,24,0,3
28712.716996,2,24,0,3
28718.720259,2,24,0,3
28702.800585,2,24,0,3
28736.174661,2,24,0,3
28707.85174,2,24,0,3
28734.194588,2,24,0,3
28736.040543,2,24,0,3
28739.070972,2,24,0,3
28736.424386,2,24,0,3
28725.317032,2,24,0,3
28736.880939,2,24,0,3
28719.485175,2,24,0,3
28721.433406,2,24,0,3
28731.691427,2,24,0,3
28725.969751,2,24,0,3
28713.462337,2,24,0,3
28741.37609,1,3,0,3
28729.163793,1,3,0,3
28762.369748,1,3,0,3
28741.472797,1,3,0,3
28756.889223,1,3,0,3
28731.012907,1,3,0,3
28741.449441,1,3,0,3
28722.491469,1,3,0,3
28735.48993,1,3,0,3
28721.437148,1,3,0,3
28741.091754,1,3,0,3
28733.103341,1,3,0,3
28741.103126,1,3,0,3
28741.455544,1,3,0,3
28745.345881,1,3,0,3
28715.720361,1,3,0,3
28727.112815,1,3,0,3
28741.987909,1,3,0,3
28771.384428,1,3,0,3
28781.348267,1,3,0,3
28764.923966,1,3,0,3
28781.524221,1,3,0,3
28774.3929,1,3,0,3
28762.586676,1,3,0,3
28782.106845,1,3,0,3
28758.687277,1,3,0,3
28795.927521,1,3,0,3
28804.474146,0,3,0,3
28772.381068,0,3,0,3
28790.204092,0,3,0,3
28799.885334,0,3,0,3
28793.617503,0,3,0,3
28790.967575,0,3,0,3
28783.33765,0,3,0,3
28788.875088,0,3,0,3
28793.727458,0,3,0,3
28797.16713,0,3,0,3
28798.316291,0,3,0,3
28788.87432,0,3,0,3
28807.257795,0,3,0,3
28786.415824,0,3,0,3
28784.950253,0,3,0,3
28783.921555,0,3,0,3
28796.47114,0,3,0,3
28794.313527,0,3,0,3
28802.185196,0,25,0,3
28803.380764,0,25,0,3
28805.54336,0,25,0,3
28803.662222,0,25,0,3
28803.340889,0,25,0,3
28800.458745,0,25,0,3
28798.381295,0,25,0,3
28803.561435,0,25,0,3
28801.731675,0,25,0,3
28797.340731,0,25,0,3
28814.548632,0,25,0,3
28793.055288,0,25,0,3
28804.894614,0,25,0,3
28787.53515,0,25,0,3
28819.304317,0,25,0,3
28805.620475,0,25,0,3
28813.172574,0,25,0,3
28819.613052,0,25,0,3
28809.781085,0,17,0,3
28813.894224,0,17,0,3
28805.052544,0,17,0,3
28803.371946,0,17,0,3
28823.725175,0,17,0,3
28817.205695,0,17,0,3
28809.813311,0,17,0,3
28827.31438,0,17,0,3
28815.984858,0,17,0,3
28824.932544,1,17,0,3
28819.892079,1,17,0,3
28821.446869,1,17,0,3
28811.853621,1,17,0,3
28827.873936,1,17,0,3
28820.927511,1,17,0,3
28836.609569,1,17,0,3
28824.214908,1,17,0,3
28820.648783,1,17,0,3
28807.761176,0,17,0,3
28835.091221,0,17,0,3
28829.893407,0,17,0,3
28834.340376,0,17,0,3
28848.392965,0,17,0,3
28819.333662,0,17,0,3
28842.327652,0,17,0,3
28828.003137,0,17,0,3
28838.096376,0,17,0,3
28820.616964,0,17,0,3
28831.071752,0,17,0,3
28844.789238,0,17,0,3
28829.5684,0,17,0,3
28829.834189,0,17,0,3
28820.714634,0,17,0,3
28828.165389,0,17,0,3
28817.20734,0,17,0,3
28885.894643,0,12,0,3
28886.223663,0,12,0,3
28875.719168,0,12,0,3
28869.160404,0,12,0,3
28843.44382,0,12,0,3
28886.457785,0,12,0,3
28843.888298,0,12,0,3
28867.828349,0,12,0,3
28858.125142,0,12,0,3
28901.762102,0,15,0,3
28893.804978,0,15,0,3
28894.254828,0,15,0,3
28917.582634,0,15,0,3
28896.17857,0,15,0,3
28916.308149,0,15,0,3
28910.442909,0,15,0,3
28897.957631,0,15,0,3
28900.169363,0,15,0,3
28898.025559,0,15,0,3
28911.213842,0,15,0,3
28900.675486,0,15,0,3
28898.838382,0,15,0,3
28909.307877,0,15,0,3
28897.862495,0,15,0,3
28903.220629,0,15,0,3
28903.088266,0,15,0,3
28909.945552,0,15,0,3
28899.065012,0,15,0,3
28909.666074,0,15,0,3
28911.195546,0,15,0,3
28908.120348,0,15,0,3
28915.443216,0,15,0,3
28913.187929,0,15,0,3
28906.111748,0,15,0,3
28912.443831,0,15,0,3
28910.409092,0,15,0,3
28897.83227,0,9,2,3
28909.565948,0,9,2,3
28916.246044,0,9,2,3
28914.697136,0,9,2,3
28897.767503,0,9,2,3
28916.281538,0,9,2,3
28909.963572,0,9,2,3
28919.24307,0,9,2,3
28912.565007,0,9,2,3
28915.884704,0,9,2,3
28911.436116,0,9,2,3
28912.567139,0,9,2,3
28911.667131,0,9,2,3
28908.213533,0,9,2,3
28911.91382,0,9,2,3
28913.098058,0,9,2,3
28915.619357,0,9,2,3
28907.599275,0,9,2,3
28913.031236,0,17,0,3
28918.998106,0,17,0,3
28931.301556,0,17,0,3
28921.759841,0,17,0,3
28919.024569,0,17,0,3
28914.797985,0,17,0,3
28915.569856,0,17,0,3
28921.8325,0,17,0,3
28922.941692,0,17,0,3
28915.901227,0,17,0,3
28921.885833,0,17,0,3
28918.607206,0,17,0,3
28919.414862,0,17,0,3
28912.832183,0,17,0,3
28921.798335,0,17,0,3
28927.985474,0,17,0,3
28917.738415,0,17,0,3
28917.423513,0,17,0,3
28928.842552,1,17,0,3
28945.509399,1,17,0,3
28944.028783,1,17,0,3
28934.28424,1,17,0,3
28949.84088,1,17,0,3
28926.13647,1,17,0,3
28950.759099,1,17,0,3
28940.015331,1,17,0,3
28945.663305,1,17,0,3
28957.177276,1,17,0,3
28951.846629,1,17,0,3
28951.80508,1,17,0,3
28945.30602,1,17,0,3
28946.79344,1,17,0,3
28945.241074,1,17,0,3
28943.669389,1,17,0,3
28928.008288,1,17,0,3
28940.321228,1,17,0,3
28952.714088,1,17,0,3
28968.5607,1,17,0,3
28954.688633,1,17,0,3
28954.990471,1,17,0,3
28957.230728,1,17,0,3
28939.832333,1,17,0,3
28978.748312,1,17,0,3
28944.698431,1,17,0,3
28956.087543,1,17,0,3
28952.092645,1,17,0,3
28944.657332,1,17,0,3
28957.477644,1,17,0,3
28980.01951,1,17,0,3
28954.915225,1,17,0,3
28954.670984,1,17,0,3
28939.525492,1,17,0,3
28980.659924,1,17,0,3
29027.897229,1,17,0,3
28981.99468,1,17,0,3
29006.861325,1,17,0,3
29029.331511,1,17,0,3
28956.616915,1,17,0,3
28961.915494,1,17,0,3
28961.635945,1,17,0,3
29001.315567,1,17,0,3
28976.00103,1,17,0,3
29054.483223,1,17,0,3
29052.377464,1,17,0,3
29044.978332,1,17,0,3
29086.688615,1,17,0,3
29060.31114,1,17,0,3
29061.14359,1,17,0,3
29056.85821,1,17,0,3
28997.675926,1,17,0,3
29043.989778,1,17,0,3
29063.090588,1,9,0,3
29074.479293,1,9,0,3
29088.049712,1,9,0,3
29064.537909,1,9,0,3
29068.237905,1,9,0,3
29081.554759,1,9,0,3
29066.332782,1,9,0,3
29052.513792,1,9,0,3
29110.205349,1,9,0,3
29063.497967,1,9,0,3
29060.117095,1,9,0,3
29053.460806,1,9,0,3
29052.440185,1,9,0,3
29094.982833,1,9,0,3
29079.195699,1,9,0,3
29042.652485,1,9,0,3
29061.12573,1,9,0,3
29061.951595,1,9,0,3
29081.315468,1,9,0,3
29077.118684,1,9,0,3
29071.921699,1,9,0,3
29077.649852,1,9,0,3
29072.387421,1,9,0,3
29090.5929,1,9,0,3
29090.857664,1,9,0,3
29082.332628,1,9,0,3
29104.4305,1,9,0,3
29078.14794,1,9,0,3
29098.590111,1,9,0,3
29088.699134,1,9,0,3
29082.331747,1,9,0,3
29086.774309,1,9,0,3
29103.265658,1,9,0,3
29074.086663,1,9,0,3
29100.089397,1,9,0,3
29110.934526,1,17,0,3
29124.447994,1,17,0,3
29104.828862,1,17,0,3
